Date,EURUSD_Open,EURUSD_High,EURUSD_Low,EURUSD_Close,EURUSD_Volume,GBPUSD_Open,GBPUSD_High,GBPUSD_Low,GBPUSD_Close,GBPUSD_Volume,GOLD_Open,GOLD_High,GOLD_Low,GOLD_Close,GOLD_Volume,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Volume
2020-05-04,1.0957462787628174,1.0957822799682617,1.0901321172714233,1.0959625244140625,0.0,1.2456557750701904,1.2468827962875366,1.240648627281189,1.2454230785369873,0.0,1702.5999755859375,1709.0,1699.5999755859375,1706.9000244140625,320.0,19.110000610351562,21.420000076293945,18.049999237060547,20.389999389648438,311488.0
2020-05-05,1.090453028678894,1.092132329940796,1.0826963186264038,1.0904293060302734,0.0,1.2448184490203857,1.2480343580245972,1.2422205209732056,1.244555115699768,0.0,1701.5,1704.4000244140625,1697.199951171875,1704.4000244140625,82.0,21.239999771118164,25.489999771118164,21.1299991607666,24.559999465942383,387240.0
2020-05-06,1.0840108394622803,1.084481120109558,1.0784229040145874,1.0838581323623657,0.0,1.2445240020751953,1.2450199127197266,1.2337758541107178,1.2444202899932861,0.0,1704.0,1704.0,1684.199951171875,1684.199951171875,469.0,25.520000457763672,26.079999923706055,22.579999923706055,23.989999771118164,381165.0
2020-05-07,1.0800535678863525,1.08157217502594,1.0767507553100586,1.0798553228378296,0.0,1.2327415943145752,1.2414649724960327,1.2269939184188843,1.232559323310852,0.0,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,853.0,24.09000015258789,26.739999771118164,22.940000534057617,23.549999237060547,310261.0
2020-05-08,1.0836936235427856,1.0873347520828247,1.0816305875778198,1.0837171077728271,0.0,1.2374093532562256,1.2463544607162476,1.2357732057571411,1.237593173980713,0.0,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,330.0,23.350000381469727,24.989999771118164,23.260000228881836,24.739999771118164,205181.0
2020-05-11,1.0840108394622803,1.0853049755096436,1.0804269313812256,1.0839520692825317,0.0,1.241634488105774,1.2437810897827148,1.22857666015625,1.2417423725128174,0.0,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749.0,24.489999771118164,25.579999923706055,23.670000076293945,24.139999389648438,179591.0
2020-05-12,1.080917477607727,1.08804452419281,1.078539252281189,1.080940842628479,0.0,1.233228087425232,1.237623691558838,1.2288635969161987,1.2333498001098633,0.0,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324.0,24.489999771118164,26.229999542236328,24.219999313354492,25.780000686645508,212335.0
2020-05-13,1.0846339464187622,1.0893363952636719,1.0831419229507446,1.0846810340881348,0.0,1.2253700494766235,1.2337453365325928,1.222195029258728,1.2254902124404907,0.0,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431.0,25.299999237060547,26.450000762939453,24.790000915527344,25.290000915527344,150864.0
2020-05-14,1.0821925401687622,1.0824854373931885,1.0776559114456177,1.08236825466156,0.0,1.2239452600479126,1.2241400480270386,1.2168854475021362,1.224155068397522,0.0,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672.0,25.559999465942383,27.959999084472656,25.18000030517578,27.559999465942383,160507.0
2020-05-15,1.0806254148483276,1.0849517583847046,1.079086184501648,1.0806955099105835,0.0,1.2233912944793701,1.2238104343414307,1.2116365432739258,1.2233912944793701,0.0,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719.0,27.639999389648438,29.920000076293945,27.239999771118164,29.43000030517578,108016.0
2020-05-18,1.081946611404419,1.0912741422653198,1.0800886154174805,1.0821340084075928,0.0,1.208605170249939,1.2224340438842773,1.208605170249939,1.2085760831832886,0.0,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229.0,29.530000686645508,33.31999969482422,29.530000686645508,31.81999969482422,89376.0
2020-05-19,1.0915838479995728,1.0975141525268555,1.090274691581726,1.0915124416351318,0.0,1.2202562093734741,1.2269337177276611,1.2184869050979614,1.2200031280517578,0.0,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167.0,32.83000183105469,33.439998626708984,31.34000015258789,32.5,430823.0
2020-05-20,1.0930156707763672,1.0999042987823486,1.0929200649261475,1.0927767753601074,0.0,1.2259409427642822,1.228697419166565,1.2223145961761475,1.2255953550338745,0.0,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16.0,31.889999389648438,33.779998779296875,31.559999465942383,33.4900016784668,406431.0
2020-05-21,1.0979359149932861,1.1008729934692383,1.093948245048523,1.0982975959777832,0.0,1.2235409021377563,1.224949836730957,1.218650221824646,1.2236906290054321,0.0,1746.800048828125,1746.800048828125,1720.5,1720.5,528.0,33.529998779296875,34.65999984741211,33.2599983215332,33.91999816894531,372814.0
2020-05-22,1.0952422618865967,1.0955302715301514,1.0886130332946777,1.0952903032302856,0.0,1.2226134538650513,1.2235409021377563,1.2163379192352295,1.2223445177078247,0.0,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6.0,33.95000076293945,34.0,30.719999313354492,33.25,429036.0
2020-05-25,1.0909050703048706,1.0914647579193115,1.0872046947479248,1.0907801389694214,0.0,1.2186651229858398,1.2203902006149292,1.2165006399154663,1.218605637550354,0.0,,,,,,,,,,
2020-05-26,1.0901083946228027,1.0991548299789429,1.0898351669311523,1.0902997255325317,0.0,1.2200478315353394,1.2362773418426514,1.2198543548583984,1.220137119293213,0.0,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,39.0,33.29999923706055,34.810001373291016,32.47999954223633,34.349998474121094,466737.0
2020-05-27,1.098056435585022,1.1029858589172363,1.0936611890792847,1.0981770753860474,0.0,1.23350191116333,1.234933853149414,1.2209415435791016,1.23350191116333,0.0,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,137416.0,34.13999938964844,34.31999969482422,31.75,32.810001373291016,415246.0
2020-05-28,1.1015278100967407,1.1071866750717163,1.0993118286132812,1.1016855239868164,0.0,1.2263166904449463,1.23350191116333,1.2235409021377563,1.2264822721481323,0.0,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,23355.0,32.099998474121094,34.209999084472656,31.139999389648438,33.709999084472656,440168.0
2020-05-29,1.1078122854232788,1.114466905593872,1.1070396900177002,1.1079105138778687,0.0,1.2319670915603638,1.239218831062317,1.2293318510055542,1.2321492433547974,0.0,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526.0,33.68000030517578,35.77000045776367,32.36000061035156,35.4900016784668,443647.0
2020-06-01,1.1114568710327148,1.115200161933899,1.1101489067077637,1.1118524074554443,0.0,1.2345373630523682,1.2485017776489258,1.2345373630523682,1.2347996234893799,0.0,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,871.0,35.209999084472656,35.900001525878906,34.27000045776367,35.439998626708984,385710.0
2020-06-02,1.1125574111938477,1.1195701360702515,1.1115680932998657,1.1125946044921875,0.0,1.248844861984253,1.2575452327728271,1.2479565143585205,1.248704433441162,0.0,1743.0,1745.5,1721.800048828125,1725.199951171875,741.0,35.560001373291016,37.060001373291016,35.279998779296875,36.810001373291016,343483.0
2020-06-03,1.1185681819915771,1.1249985694885254,1.118105411529541,1.118943691253662,0.0,1.2578933238983154,1.261304497718811,1.2554926872253418,1.2581465244293213,0.0,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,2755.0,36.86000061035156,38.18000030517578,35.880001068115234,37.290000915527344,494253.0
2020-06-04,1.123721718788147,1.1360538005828857,1.1195951700210571,1.1235954761505127,0.0,1.2574503421783447,1.2622278928756714,1.250156283378601,1.2575136423110962,0.0,1694.5,1718.9000244140625,1694.5,1718.9000244140625,807.0,36.7599983215332,37.619998931884766,36.380001068115234,37.40999984741211,307612.0
2020-06-05,1.1337226629257202,1.1383945941925049,1.1285662651062012,1.1337867975234985,0.0,1.2602870464324951,1.2729772329330444,1.2584314346313477,1.2609069347381592,0.0,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502.0,37.33000183105469,39.68000030517578,37.04999923706055,39.54999923706055,396856.0
2020-06-08,1.1316057443618774,1.131874680519104,1.126950979232788,1.1319515705108643,0.0,1.2713911533355713,1.271876335144043,1.2628655433654785,1.2725722789764404,0.0,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,587.0,39.40999984741211,40.439998626708984,37.959999084472656,38.189998626708984,416639.0
2020-06-09,1.1302883625030518,1.1363377571105957,1.1243661642074585,1.1305567026138306,0.0,1.273236632347107,1.2754939794540405,1.2626900672912598,1.2735283374786377,0.0,1694.5999755859375,1720.9000244140625,1692.0,1714.699951171875,690.0,38.220001220703125,39.099998474121094,37.06999969482422,38.939998626708984,396033.0
2020-06-10,1.1334141492843628,1.1388872861862183,1.1334141492843628,1.1332215070724487,0.0,1.2711325883865356,1.280032753944397,1.2707449197769165,1.2711325883865356,0.0,1716.0999755859375,1740.800048828125,1711.9000244140625,1713.300048828125,718.0,38.5,39.90999984741211,37.72999954223633,39.599998474121094,385868.0
2020-06-11,1.1368675231933594,1.1400169134140015,1.1326054334640503,1.1365444660186768,0.0,1.2714234590530396,1.2750385999679565,1.2624987363815308,1.2710679769515991,0.0,1737.199951171875,1744.0999755859375,1720.0,1732.0,347.0,39.09000015258789,39.09000015258789,35.40999984741211,36.34000015258789,513912.0
2020-06-12,1.1289358139038086,1.1339796781539917,1.1234692335128784,1.1288082599639893,0.0,1.2575610876083374,1.2650861740112305,1.2523324489593506,1.257703423500061,0.0,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,318.0,36.2599983215332,36.9900016784668,34.47999954223633,36.2599983215332,406508.0
2020-06-15,1.1254163980484009,1.12920343875885,1.1228764057159424,1.1252011060714722,0.0,1.2512356042861938,1.2578458786010742,1.2456247806549072,1.2508755922317505,0.0,1730.0,1730.0,1703.300048828125,1720.300048828125,188.0,36.029998779296875,37.2599983215332,34.36000061035156,37.119998931884766,387546.0
2020-06-16,1.13379967212677,1.1349835395812988,1.1231664419174194,1.1337740421295166,0.0,1.2638230323791504,1.2687134742736816,1.2560290098190308,1.2637752294540405,0.0,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,22.0,37.04999923706055,39.060001373291016,36.380001068115234,38.380001068115234,366323.0
2020-06-17,1.12649405002594,1.1296881437301636,1.1210259199142456,1.1265701055526733,0.0,1.2583839893341064,1.2587324380874634,1.2514234781265259,1.258510708808899,0.0,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,51.0,37.93000030517578,38.75,37.209999084472656,37.959999084472656,239516.0
2020-06-18,1.1241259574890137,1.1262530088424683,1.1204607486724854,1.1242902278900146,0.0,1.2551618814468384,1.2563287019729614,1.2404638528823853,1.2552721500396729,0.0,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,110.0,37.7400016784668,38.970001220703125,37.11000061035156,38.84000015258789,113384.0
2020-06-19,1.1207244396209717,1.1252998113632202,1.1173933744430542,1.1211000680923462,0.0,1.2424829006195068,1.2454850673675537,1.2350863218307495,1.2426837682724,0.0,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329.0,38.849998474121094,40.4900016784668,38.400001525878906,39.75,64113.0
2020-06-22,1.1179429292678833,1.1267732381820679,1.1175556182861328,1.1177555322647095,0.0,1.2345526218414307,1.2455006837844849,1.2337301969528198,1.234811782836914,0.0,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1356.0,39.18000030517578,40.70000076293945,39.119998931884766,40.459999084472656,315264.0
2020-06-23,1.1277135610580444,1.1348998546600342,1.1234314441680908,1.1279679536819458,0.0,1.2499375343322754,1.2531641721725464,1.24337899684906,1.250156283378601,0.0,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,666.0,40.68000030517578,41.630001068115234,39.7599983215332,40.369998931884766,368730.0
2020-06-24,1.1313625574111938,1.1326310634613037,1.1259866952896118,1.1312345266342163,0.0,1.252803087234497,1.2543007135391235,1.2416961193084717,1.2524893283843994,0.0,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,961.0,39.9900016784668,40.540000915527344,37.310001373291016,38.0099983215332,499490.0
2020-06-25,1.1251378059387207,1.1259993314743042,1.119144082069397,1.1250872611999512,0.0,1.2415112257003784,1.2464165687561035,1.2393569946289062,1.2412954568862915,0.0,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,207.0,38.04999923706055,39.22999954223633,37.08000183105469,38.720001220703125,451640.0
2020-06-26,1.1220825910568237,1.1238985061645508,1.1197832822799683,1.1222084760665894,0.0,1.2424211502075195,1.2436883449554443,1.2317243814468384,1.2425447702407837,0.0,1766.0,1772.5,1764.699951171875,1772.5,640.0,39.09000015258789,39.349998474121094,37.790000915527344,38.4900016784668,356712.0
2020-06-29,1.1224100589752197,1.1289230585098267,1.1220574378967285,1.1225864887237549,0.0,1.234095573425293,1.2390038967132568,1.2254151105880737,1.2342174053192139,0.0,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,584.0,37.959999084472656,39.88999938964844,37.5,39.70000076293945,343913.0
2020-06-30,1.124707579612732,1.126164197921753,1.1192318201065063,1.1247202157974243,0.0,1.231072187423706,1.2392034530639648,1.2260010242462158,1.2310571670532227,0.0,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,986.0,39.63999938964844,40.08000183105469,38.849998474121094,39.27000045776367,370059.0
2020-07-01,1.123368263244629,1.1274592876434326,1.1189186573028564,1.1235954761505127,0.0,1.2388657331466675,1.2477384805679321,1.2360328435897827,1.2389271259307861,0.0,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,331.0,39.84000015258789,40.58000183105469,39.04999923706055,39.81999969482422,407170.0
2020-07-02,1.1253403425216675,1.1303266286849976,1.1227755546569824,1.1251378059387207,0.0,1.2468206882476807,1.2529758214950562,1.2461835145950317,1.2464786767959595,0.0,1773.4000244140625,1784.0,1768.699951171875,1784.0,215.0,39.779998779296875,40.7400016784668,39.459999084472656,40.650001525878906,347096.0
2020-07-03,1.123974323272705,1.125112533569336,1.122107744216919,1.1237848997116089,0.0,1.2466963529586792,1.248626470565796,1.244075059890747,1.2466403245925903,0.0,,,,,,,,,,
2020-07-06,1.1248847246170044,1.1346874237060547,1.1248847246170044,1.1247202157974243,0.0,1.2477540969848633,1.2519874572753906,1.247676134109497,1.247551679611206,0.0,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,172.0,40.380001068115234,41.08000183105469,39.84000015258789,40.630001068115234,373236.0
2020-07-07,1.131029725074768,1.1336582899093628,1.126037359237671,1.1312856674194336,0.0,1.2494533061981201,1.2590969800949097,1.2463854551315308,1.249547004699707,0.0,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,751.0,40.68000030517578,40.95000076293945,39.900001525878906,40.619998931884766,256596.0
2020-07-08,1.1272813081741333,1.1345586776733398,1.1265194416046143,1.1275228261947632,0.0,1.2537927627563477,1.2600330114364624,1.25101637840271,1.2542802095413208,0.0,1801.5,1817.9000244140625,1801.5,1815.5,209.0,40.47999954223633,41.08000183105469,40.29999923706055,40.900001525878906,286740.0
2020-07-09,1.1337867975234985,1.137268304824829,1.1287955045700073,1.1339154243469238,0.0,1.2612725496292114,1.2669453620910645,1.2602235078811646,1.2613521814346313,0.0,1816.0999755859375,1819.800048828125,1799.199951171875,1799.199951171875,396.0,40.869998931884766,40.9900016784668,39.27000045776367,39.619998931884766,367386.0
2020-07-10,1.1289230585098267,1.1324771642684937,1.1257203817367554,1.1287955045700073,0.0,1.2606525421142578,1.26639986038208,1.2569130659103394,1.2605094909667969,0.0,1805.5,1805.5,1797.699951171875,1798.199951171875,236.0,39.58000183105469,40.77000045776367,38.540000915527344,40.54999923706055,393149.0
2020-07-13,1.1308763027191162,1.1370484828948975,1.130454421043396,1.1310042142868042,0.0,1.2626900672912598,1.266640543937683,1.259303092956543,1.2627506256103516,0.0,1805.0,1811.0,1805.0,1811.0,164.0,40.349998474121094,40.720001220703125,39.470001220703125,40.099998474121094,370715.0
2020-07-14,1.1345844268798828,1.140706181526184,1.1326310634613037,1.134549617767334,0.0,1.2549728155136108,1.2559658288955688,1.24819016456604,1.255177617073059,0.0,1791.0,1811.5,1791.0,1810.5999755859375,339.0,39.599998474121094,40.56999969482422,39.06999969482422,40.290000915527344,426971.0
2020-07-15,1.1410835981369019,1.1452995538711548,1.1393544673919678,1.1410704851150513,0.0,1.2571184635162354,1.2649741172790527,1.2564393281936646,1.25692880153656,0.0,1806.0999755859375,1813.5,1806.0999755859375,1811.4000244140625,167.0,40.54999923706055,41.2599983215332,40.08000183105469,41.20000076293945,352542.0
2020-07-16,1.1417349576950073,1.1442996263504028,1.1379542350769043,1.1417193412780762,0.0,1.2590335607528687,1.262434959411621,1.252097249031067,1.2591001987457275,0.0,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,146.0,40.970001220703125,41.18000030517578,40.52000045776367,40.75,200101.0
2020-07-17,1.1386499404907227,1.144164800643921,1.1378893852233887,1.139211654663086,0.0,1.2560131549835205,1.257228970527649,1.2513452768325806,1.2559500932693481,0.0,1798.5,1810.0999755859375,1798.5,1808.300048828125,24.0,40.720001220703125,40.900001525878906,40.02000045776367,40.59000015258789,88220.0
2020-07-20,1.1439553499221802,1.1467890739440918,1.1405240297317505,1.1442956924438477,0.0,1.257228970527649,1.265934944152832,1.2519091367721558,1.2571184635162354,0.0,1807.0,1817.300048828125,1807.0,1815.9000244140625,89.0,40.63999938964844,40.90999984741211,39.83000183105469,40.810001373291016,60179.0
2020-07-21,1.1457641124725342,1.1498006582260132,1.1426221132278442,1.1458691358566284,0.0,1.2664639949798584,1.275136113166809,1.2652782201766968,1.266175389289856,0.0,1822.0,1842.4000244140625,1822.0,1842.4000244140625,117.0,40.650001525878906,42.400001525878906,40.63999938964844,41.959999084472656,389117.0
2020-07-22,1.1535090208053589,1.160092830657959,1.1508538722991943,1.15340256690979,0.0,1.2734473943710327,1.2740801572799683,1.2645741701126099,1.2730745077133179,0.0,1858.0999755859375,1867.0,1854.699951171875,1864.0999755859375,213.0,41.540000915527344,42.029998779296875,41.13999938964844,41.900001525878906,333647.0
2020-07-23,1.156671166419983,1.1624257564544678,1.15421462059021,1.1568717956542969,0.0,1.2730907201766968,1.275982141494751,1.2674272060394287,1.2729934453964233,0.0,1868.699951171875,1890.300048828125,1868.5,1889.0999755859375,133.0,41.95000076293945,42.36000061035156,40.83000183105469,41.06999969482422,389412.0
2020-07-24,1.1595009565353394,1.1640088558197021,1.1581714153289795,1.1596084833145142,0.0,1.273058295249939,1.2794759273529053,1.2720056772232056,1.2730745077133179,0.0,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474.0,41.060001373291016,41.66999816894531,40.65999984741211,41.290000915527344,353159.0
2020-07-27,1.1652567386627197,1.1779533624649048,1.1652567386627197,1.1652567386627197,0.0,1.2798033952713013,1.2899564504623413,1.2798033952713013,1.2795906066894531,0.0,1901.699951171875,1938.0,1901.5,1931.0,364.0,41.2599983215332,41.81999969482422,40.47999954223633,41.599998474121094,377714.0
2020-07-28,1.1766505241394043,1.1775789260864258,1.1700997352600098,1.1769275665283203,0.0,1.288875699043274,1.2948838472366333,1.2841421365737915,1.2889753580093384,0.0,1931.5,1944.699951171875,1928.5999755859375,1944.699951171875,825.0,41.650001525878906,41.93000030517578,40.849998474121094,41.040000915527344,276804.0
2020-07-29,1.17205810546875,1.1778993606567383,1.1714951992034912,1.171879529953003,0.0,1.292724609375,1.299376368522644,1.2912722826004028,1.292373776435852,0.0,1953.199951171875,1953.5,1952.5999755859375,1953.5,209835.0,41.130001068115234,41.56999969482422,40.93000030517578,41.27000045776367,295855.0
2020-07-30,1.1786893606185913,1.1807351112365723,1.17326819896698,1.1782865524291992,0.0,1.2982629537582397,1.3069844245910645,1.2945654392242432,1.298246145248413,0.0,1963.4000244140625,1965.0999755859375,1930.0,1942.300048828125,28853.0,41.31999969482422,41.38999938964844,38.720001220703125,39.91999816894531,487325.0
2020-07-31,1.1873664855957031,1.1907994747161865,1.180261254310608,1.1872254610061646,0.0,1.3117506504058838,1.3169677257537842,1.3106675148010254,1.311785101890564,0.0,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,2914.0,40.34000015258789,40.54999923706055,39.65999984741211,40.27000045776367,318788.0
2020-08-03,1.1784114837646484,1.1787587404251099,1.1701380014419556,1.1782310009002686,0.0,1.3101009130477905,1.3111659288406372,1.3005930185317993,1.3101695775985718,0.0,1984.300048828125,1984.300048828125,1955.5,1966.0,683.0,40.38999938964844,41.2400016784668,39.58000183105469,41.0099983215332,338326.0
2020-08-04,1.1760554313659668,1.1804981231689453,1.1724153757095337,1.1763322353363037,0.0,1.307805061340332,1.3106331825256348,1.298419713973999,1.3078734874725342,0.0,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2010.0,40.779998779296875,42.08000183105469,40.13999938964844,41.70000076293945,451575.0
2020-08-05,1.1814883947372437,1.190532922744751,1.1799967288970947,1.181544303894043,0.0,1.3086949586868286,1.3162050247192383,1.306045651435852,1.3086093664169312,0.0,2024.0,2050.199951171875,2011.0,2031.0999755859375,1422.0,41.560001373291016,43.52000045776367,41.470001220703125,42.189998626708984,491268.0
2020-08-06,1.1873664855957031,1.1911852359771729,1.182075023651123,1.187281847000122,0.0,1.3126977682113647,1.31851327419281,1.3119744062423706,1.3126804828643799,0.0,2045.5,2063.0,2040.0,2051.5,294.0,42.189998626708984,42.650001525878906,41.61000061035156,41.95000076293945,359610.0
2020-08-07,1.1875073909759521,1.1883541345596313,1.1756545305252075,1.1876484155654907,0.0,1.313439130783081,1.3148033618927002,1.301168441772461,1.3138015270233154,0.0,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,808.0,41.970001220703125,42.220001220703125,41.060001373291016,41.220001220703125,398997.0
2020-08-10,1.1782448291778564,1.1801999807357788,1.174300193786621,1.1782727241516113,0.0,1.3052955865859985,1.3102039098739624,1.3019646406173706,1.3052273988723755,0.0,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,233.0,41.5,42.33000183105469,41.16999816894531,41.939998626708984,367796.0
2020-08-11,1.1737639904022217,1.1804981231689453,1.1723191738128662,1.1737778186798096,0.0,1.3076168298721313,1.3131287097930908,1.3057386875152588,1.3077194690704346,0.0,2012.4000244140625,2016.0,1904.0,1932.5999755859375,971.0,41.97999954223633,42.939998626708984,41.47999954223633,41.61000061035156,432843.0
2020-08-12,1.1739845275878906,1.181265115737915,1.1713030338287354,1.1736538410186768,0.0,1.305431842803955,1.3066771030426025,1.3007283210754395,1.3050740957260132,0.0,1923.0,1946.5999755859375,1871.5999755859375,1934.9000244140625,404.0,41.619998931884766,42.900001525878906,41.529998779296875,42.66999816894531,397831.0
2020-08-13,1.1796486377716064,1.186400055885315,1.179467797279358,1.179380178451538,0.0,1.3049719333648682,1.3121638298034668,1.3045003414154053,1.3048017024993896,0.0,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,71.0,42.56999969482422,42.84000015258789,42.09000015258789,42.2400016784668,329507.0
2020-08-14,1.1818934679031372,1.183800458908081,1.178467035293579,1.1816558837890625,0.0,1.3070015907287598,1.3141640424728394,1.3050740957260132,1.3070528507232666,0.0,1938.699951171875,1947.4000244140625,1937.0,1937.0,201.0,42.33000183105469,42.56999969482422,41.619998931884766,42.0099983215332,310866.0
2020-08-17,1.185044765472412,1.1880717277526855,1.183039903640747,1.1852554082870483,0.0,1.3104442358016968,1.312129259109497,1.3074800968170166,1.3107001781463623,0.0,1949.5999755859375,1985.0,1949.5999755859375,1985.0,97.0,42.2400016784668,42.970001220703125,41.79999923706055,42.88999938964844,208429.0
2020-08-18,1.187930703163147,1.1965157985687256,1.1875356435775757,1.1876484155654907,0.0,1.3107877969741821,1.324047327041626,1.3107191324234009,1.3107877969741821,0.0,2001.0999755859375,2002.800048828125,1972.0999755859375,1999.4000244140625,92.0,42.790000915527344,42.9900016784668,42.11000061035156,42.88999938964844,111628.0
2020-08-19,1.1947288513183594,1.1954572200775146,1.1893434524536133,1.1947859525680542,0.0,1.3253107070922852,1.326735019683838,1.3173668384552002,1.325398564338684,0.0,1980.0,1980.0,1938.699951171875,1958.699951171875,347.0,42.599998474121094,43.029998779296875,42.36000061035156,42.93000030517578,81299.0
2020-08-20,1.184174656867981,1.1868449449539185,1.1806515455245972,1.1843500137329102,0.0,1.310753345489502,1.3193656206130981,1.3066089153289795,1.311079978942871,0.0,1941.199951171875,1948.300048828125,1922.300048828125,1933.800048828125,106.0,42.7400016784668,42.790000915527344,41.5,42.58000183105469,377070.0
2020-08-21,1.1870845556259155,1.1886366605758667,1.1754900217056274,1.1873664855957031,0.0,1.3221566677093506,1.325486421585083,1.3064039945602417,1.3220343589782715,0.0,1941.0,1945.0,1908.9000244140625,1934.5999755859375,184.0,42.75,42.959999084472656,41.459999084472656,42.34000015258789,345368.0
2020-08-24,1.1799131631851196,1.1852554082870483,1.1786198616027832,1.1798018217086792,0.0,1.3092775344848633,1.3149243593215942,1.3064552545547485,1.3094146251678467,0.0,1930.199951171875,1940.0,1922.199951171875,1927.699951171875,85.0,42.47999954223633,42.88999938964844,42.22999954223633,42.619998931884766,294731.0
2020-08-25,1.1795234680175781,1.184413194656372,1.178480863571167,1.1794538497924805,0.0,1.307206630706787,1.3170545101165771,1.305977463722229,1.307138204574585,0.0,1927.5,1928.5,1911.800048828125,1911.800048828125,176.0,42.36000061035156,43.56999969482422,42.310001373291016,43.349998474121094,330800.0
2020-08-26,1.1833338737487793,1.1839923858642578,1.1776067018508911,1.183501958847046,0.0,1.3149243593215942,1.3212482929229736,1.3118194341659546,1.3152183294296265,0.0,1909.699951171875,1950.800048828125,1909.699951171875,1940.699951171875,287.0,43.38999938964844,43.779998779296875,43.0,43.38999938964844,262243.0
2020-08-27,1.1840205192565918,1.1898529529571533,1.1766228675842285,1.1842728853225708,0.0,1.3218945264816284,1.327980637550354,1.3166730403900146,1.3219819068908691,0.0,1948.9000244140625,1972.5,1921.5999755859375,1921.5999755859375,2303.0,43.45000076293945,43.5,42.36000061035156,43.040000915527344,320968.0
2020-08-28,1.1820470094680786,1.1920371055603027,1.1811953783035278,1.1819632053375244,0.0,1.3199700117111206,1.3353630304336548,1.3188261985778809,1.3199577331542969,0.0,1927.0999755859375,1971.300048828125,1922.5,1964.5999755859375,778.0,42.97999954223633,43.41999816894531,42.689998626708984,42.970001220703125,272800.0
2020-08-31,1.1916537284851074,1.1963582038879395,1.188509464263916,1.1918240785598755,0.0,1.335505723953247,1.33931565284729,1.3302648067474365,1.3356484174728394,0.0,1970.0,1971.300048828125,1953.300048828125,1967.5999755859375,158.0,42.90999984741211,43.56999969482422,42.560001373291016,42.61000061035156,236877.0
2020-09-01,1.1939157247543335,1.2011290788650513,1.1937304735183716,1.193901538848877,0.0,1.3365052938461304,1.3480722904205322,1.3356484174728394,1.3364516496658325,0.0,1961.699951171875,1986.300048828125,1961.699951171875,1968.199951171875,186.0,42.83000183105469,43.43000030517578,42.720001220703125,42.7599983215332,285146.0
2020-09-02,1.1923072338104248,1.1924351453781128,1.182410478591919,1.1923214197158813,0.0,1.3400514125823975,1.3401411771774292,1.3285329341888428,1.339943766593933,0.0,1967.300048828125,1967.300048828125,1934.4000244140625,1934.4000244140625,71.0,43.02000045776367,43.209999084472656,41.22999954223633,41.5099983215332,421771.0
2020-09-03,1.1845955848693848,1.184805989265442,1.1789672374725342,1.184735894203186,0.0,1.3349993228912354,1.3349993228912354,1.3246963024139404,1.335131287574768,0.0,1937.0999755859375,1938.800048828125,1923.0,1927.5999755859375,179.0,41.630001068115234,41.790000915527344,40.220001220703125,41.369998931884766,417634.0
